category,target,pool,grain_size,window_size,stride,hop,augmentation,mfcc_l2,fad
percussion,tribal.wav,amen_mono_24k.wav,4,5,3,3,none,110.9903,155.0582
percussion,tribal.wav,tabla.wav,4,5,3,3,none,68.9092,22.1555
percussion,tribal.wav,trap.mp3,4,5,3,3,none,91.2136,225.1966
percussion,amen_mono_24k.wav,tabla.wav,4,5,3,3,augmented,137.3441,42.8794
percussion,amen_mono_24k.wav,trap.mp3,4,5,3,3,augmented,108.4877,254.2649
percussion,amen_mono_24k.wav,tribal.wav,4,5,3,3,augmented,69.0239,45.5625
percussion,tabla.wav,amen_mono_24k.wav,4,5,3,3,augmented,123.1613,224.5750
percussion,tabla.wav,trap.mp3,4,5,3,3,augmented,171.3843,452.0763
percussion,tabla.wav,tribal.wav,4,5,3,3,augmented,93.7737,128.3950
percussion,trap.mp3,amen_mono_24k.wav,4,5,3,3,augmented,47.8534,55.0949
percussion,trap.mp3,tabla.wav,4,5,3,3,augmented,82.4235,23.0244
percussion,trap.mp3,tribal.wav,4,5,3,3,augmented,31.0605,33.8088
percussion,tribal.wav,amen_mono_24k.wav,4,5,3,3,augmented,99.4528,113.9057
percussion,tribal.wav,tabla.wav,4,5,3,3,augmented,86.1146,38.8792
percussion,tribal.wav,trap.mp3,4,5,3,3,augmented,38.3892,153.3234
percussion,amen_mono_24k.wav,tabla.wav,5,1,1,1,none,108.2141,47.9851
percussion,amen_mono_24k.wav,trap.mp3,5,1,1,1,none,76.1452,364.3034
percussion,amen_mono_24k.wav,tribal.wav,5,1,1,1,none,21.6137,44.6251
percussion,tabla.wav,amen_mono_24k.wav,5,1,1,1,none,136.7870,344.8527
percussion,tabla.wav,trap.mp3,5,1,1,1,none,46.2222,226.0248
percussion,tabla.wav,tribal.wav,5,1,1,1,none,72.3336,104.5398
percussion,trap.mp3,amen_mono_24k.wav,5,1,1,1,none,94.1599,129.2168
percussion,trap.mp3,tabla.wav,5,1,1,1,none,63.7581,16.3909
percussion,trap.mp3,tribal.wav,5,1,1,1,none,25.1421,38.5012
percussion,tribal.wav,amen_mono_24k.wav,5,1,1,1,none,87.1795,120.3541
percussion,tribal.wav,tabla.wav,5,1,1,1,none,71.5497,21.4927
percussion,tribal.wav,trap.mp3,5,1,1,1,none,86.6133,140.4072
percussion,amen_mono_24k.wav,tabla.wav,5,1,1,1,augmented,122.8205,41.1150
percussion,amen_mono_24k.wav,trap.mp3,5,1,1,1,augmented,47.6193,274.4024
percussion,amen_mono_24k.wav,tribal.wav,5,1,1,1,augmented,54.0546,69.5634
percussion,tabla.wav,amen_mono_24k.wav,5,1,1,1,augmented,108.1638,210.5983
percussion,tabla.wav,trap.mp3,5,1,1,1,augmented,87.0308,201.4363
percussion,tabla.wav,tribal.wav,5,1,1,1,augmented,43.0985,52.8906
percussion,trap.mp3,amen_mono_24k.wav,5,1,1,1,augmented,51.7935,61.3572
percussion,trap.mp3,tabla.wav,5,1,1,1,augmented,75.6417,17.7996
percussion,trap.mp3,tribal.wav,5,1,1,1,augmented,25.0619,36.2871
percussion,tribal.wav,amen_mono_24k.wav,5,1,1,1,augmented,70.5114,75.6230
percussion,tribal.wav,tabla.wav,5,1,1,1,augmented,102.2813,24.0776
percussion,tribal.wav,trap.mp3,5,1,1,1,augmented,28.7574,180.5158
percussion,amen_mono_24k.wav,tabla.wav,5,1,1,2,none,100.1679,41.9902
percussion,amen_mono_24k.wav,trap.mp3,5,1,1,2,none,77.2636,352.8763
percussion,amen_mono_24k.wav,tribal.wav,5,1,1,2,none,20.7863,52.1528
percussion,tabla.wav,amen_mono_24k.wav,5,1,1,2,none,128.3190,346.8920
percussion,tabla.wav,trap.mp3,5,1,1,2,none,67.7951,170.4952
percussion,tabla.wav,tribal.wav,5,1,1,2,none,42.2894,52.9918
percussion,trap.mp3,amen_mono_24k.wav,5,1,1,2,none,59.6559,90.7939
percussion,trap.mp3,tabla.wav,5,1,1,2,none,65.3824,18.5296
percussion,trap.mp3,tribal.wav,5,1,1,2,none,33.1676,47.2089
percussion,tribal.wav,amen_mono_24k.wav,5,1,1,2,none,56.7848,84.0709
percussion,tribal.wav,tabla.wav,5,1,1,2,none,84.0926,21.8658
percussion,tribal.wav,trap.mp3,5,1,1,2,none,62.0098,147.9594
percussion,amen_mono_24k.wav,tabla.wav,5,1,1,2,augmented,122.9051,46.4333
percussion,amen_mono_24k.wav,trap.mp3,5,1,1,2,augmented,45.6842,296.7722
percussion,amen_mono_24k.wav,tribal.wav,5,1,1,2,augmented,52.2224,70.7077
percussion,tabla.wav,amen_mono_24k.wav,5,1,1,2,augmented,105.2178,216.7790
percussion,tabla.wav,trap.mp3,5,1,1,2,augmented,116.7886,200.3213
percussion,tabla.wav,tribal.wav,5,1,1,2,augmented,42.0932,52.1617
percussion,trap.mp3,amen_mono_24k.wav,5,1,1,2,augmented,51.9610,69.9713
percussion,trap.mp3,tabla.wav,5,1,1,2,augmented,72.2512,19.5657
percussion,trap.mp3,tribal.wav,5,1,1,2,augmented,25.6546,44.1127
percussion,tribal.wav,amen_mono_24k.wav,5,1,1,2,augmented,58.4235,68.9299
percussion,tribal.wav,tabla.wav,5,1,1,2,augmented,98.7907,24.5566
percussion,tribal.wav,trap.mp3,5,1,1,2,augmented,31.3982,193.4789
percussion,amen_mono_24k.wav,tabla.wav,5,1,1,3,none,128.3076,44.9565
percussion,amen_mono_24k.wav,trap.mp3,5,1,1,3,none,88.1374,366.4853
percussion,amen_mono_24k.wav,tribal.wav,5,1,1,3,none,24.6446,57.3526
percussion,tabla.wav,amen_mono_24k.wav,5,1,1,3,none,129.8350,350.6533
percussion,tabla.wav,trap.mp3,5,1,1,3,none,79.7431,301.1310
percussion,tabla.wav,tribal.wav,5,1,1,3,none,70.9515,87.1848
percussion,trap.mp3,amen_mono_24k.wav,5,1,1,3,none,54.5302,89.9630
percussion,trap.mp3,tabla.wav,5,1,1,3,none,60.6889,16.3107
percussion,trap.mp3,tribal.wav,5,1,1,3,none,22.6600,40.7059
percussion,tribal.wav,amen_mono_24k.wav,5,1,1,3,none,48.7551,89.2897
percussion,tribal.wav,tabla.wav,5,1,1,3,none,98.2086,23.5625
percussion,tribal.wav,trap.mp3,5,1,1,3,none,90.2988,138.6936
percussion,amen_mono_24k.wav,tabla.wav,5,1,1,3,augmented,139.7216,43.3641
percussion,amen_mono_24k.wav,trap.mp3,5,1,1,3,augmented,49.2953,277.5190
percussion,amen_mono_24k.wav,tribal.wav,5,1,1,3,augmented,39.9960,64.5301
percussion,tabla.wav,amen_mono_24k.wav,5,1,1,3,augmented,110.8520,257.3823
percussion,tabla.wav,trap.mp3,5,1,1,3,augmented,53.9035,255.1725
percussion,tabla.wav,tribal.wav,5,1,1,3,augmented,48.6323,70.5445
percussion,trap.mp3,amen_mono_24k.wav,5,1,1,3,augmented,34.0904,64.7940
percussion,trap.mp3,tabla.wav,5,1,1,3,augmented,73.6019,20.1656
percussion,trap.mp3,tribal.wav,5,1,1,3,augmented,29.2636,43.4473
percussion,tribal.wav,amen_mono_24k.wav,5,1,1,3,augmented,38.7284,53.5019
percussion,tribal.wav,tabla.wav,5,1,1,3,augmented,95.4636,22.2082
percussion,tribal.wav,trap.mp3,5,1,1,3,augmented,26.2701,194.9823
percussion,amen_mono_24k.wav,tabla.wav,5,1,2,1,none,101.3098,49.3796
percussion,amen_mono_24k.wav,trap.mp3,5,1,2,1,none,65.5623,286.1435
percussion,amen_mono_24k.wav,tribal.wav,5,1,2,1,none,23.6504,28.4914
percussion,tabla.wav,amen_mono_24k.wav,5,1,2,1,none,149.5137,388.0118
percussion,tabla.wav,trap.mp3,5,1,2,1,none,47.5081,174.5743
percussion,tabla.wav,tribal.wav,5,1,2,1,none,77.3837,88.6580
percussion,trap.mp3,amen_mono_24k.wav,5,1,2,1,none,99.5840,134.0401
percussion,trap.mp3,tabla.wav,5,1,2,1,none,61.0361,12.1101
percussion,trap.mp3,tribal.wav,5,1,2,1,none,22.4214,19.7140
percussion,tribal.wav,amen_mono_24k.wav,5,1,2,1,none,89.7122,114.8763
percussion,tribal.wav,tabla.wav,5,1,2,1,none,75.5374,15.3911
percussion,tribal.wav,trap.mp3,5,1,2,1,none,89.4373,67.7400
percussion,amen_mono_24k.wav,tabla.wav,5,1,2,1,augmented,114.7421,40.6340
percussion,amen_mono_24k.wav,trap.mp3,5,1,2,1,augmented,48.5131,204.2549
percussion,amen_mono_24k.wav,tribal.wav,5,1,2,1,augmented,43.5584,45.7922
percussion,tabla.wav,amen_mono_24k.wav,5,1,2,1,augmented,121.4357,207.1261
percussion,tabla.wav,trap.mp3,5,1,2,1,augmented,92.1481,144.2960
percussion,tabla.wav,tribal.wav,5,1,2,1,augmented,36.5367,36.2845
percussion,trap.mp3,amen_mono_24k.wav,5,1,2,1,augmented,56.8227,53.8250
percussion,trap.mp3,tabla.wav,5,1,2,1,augmented,59.3028,15.3597
percussion,trap.mp3,tribal.wav,5,1,2,1,augmented,15.5695,21.3083
percussion,tribal.wav,amen_mono_24k.wav,5,1,2,1,augmented,75.2131,78.8399
percussion,tribal.wav,tabla.wav,5,1,2,1,augmented,84.2502,20.6259
percussion,tribal.wav,trap.mp3,5,1,2,1,augmented,33.0363,87.1230
percussion,amen_mono_24k.wav,tabla.wav,5,1,2,2,none,98.9472,50.4156
percussion,amen_mono_24k.wav,trap.mp3,5,1,2,2,none,71.6326,269.1667
percussion,amen_mono_24k.wav,tribal.wav,5,1,2,2,none,14.5124,33.3094
percussion,tabla.wav,amen_mono_24k.wav,5,1,2,2,none,146.2747,401.5161
percussion,tabla.wav,trap.mp3,5,1,2,2,none,87.1712,138.3351
percussion,tabla.wav,tribal.wav,5,1,2,2,none,37.6282,39.8377
percussion,trap.mp3,amen_mono_24k.wav,5,1,2,2,none,73.6051,96.2130
percussion,trap.mp3,tabla.wav,5,1,2,2,none,62.0688,15.2473
percussion,trap.mp3,tribal.wav,5,1,2,2,none,19.1515,21.6503
percussion,tribal.wav,amen_mono_24k.wav,5,1,2,2,none,60.9075,72.5988
percussion,tribal.wav,tabla.wav,5,1,2,2,none,73.9923,17.2790
percussion,tribal.wav,trap.mp3,5,1,2,2,none,65.5125,75.9539
percussion,amen_mono_24k.wav,tabla.wav,5,1,2,2,augmented,117.8088,47.4033
percussion,amen_mono_24k.wav,trap.mp3,5,1,2,2,augmented,44.4032,224.4275
percussion,amen_mono_24k.wav,tribal.wav,5,1,2,2,augmented,41.8607,45.4049
percussion,tabla.wav,amen_mono_24k.wav,5,1,2,2,augmented,118.5662,220.1165
percussion,tabla.wav,trap.mp3,5,1,2,2,augmented,120.2888,178.7640
percussion,tabla.wav,tribal.wav,5,1,2,2,augmented,38.7001,34.3389
percussion,trap.mp3,amen_mono_24k.wav,5,1,2,2,augmented,58.6986,62.4511
percussion,trap.mp3,tabla.wav,5,1,2,2,augmented,62.1242,16.6747
percussion,trap.mp3,tribal.wav,5,1,2,2,augmented,16.6147,24.1378
percussion,tribal.wav,amen_mono_24k.wav,5,1,2,2,augmented,65.3142,58.5948
percussion,tribal.wav,tabla.wav,5,1,2,2,augmented,69.5459,20.6919
percussion,tribal.wav,trap.mp3,5,1,2,2,augmented,34.8714,96.2027
percussion,amen_mono_24k.wav,tabla.wav,5,1,2,3,none,122.5979,42.5067
percussion,amen_mono_24k.wav,trap.mp3,5,1,2,3,none,80.0512,299.6419
percussion,amen_mono_24k.wav,tribal.wav,5,1,2,3,none,16.5306,30.7642
percussion,tabla.wav,amen_mono_24k.wav,5,1,2,3,none,148.5251,413.6710
percussion,tabla.wav,trap.mp3,5,1,2,3,none,58.5977,225.6619
percussion,tabla.wav,tribal.wav,5,1,2,3,none,74.9430,77.3174
percussion,trap.mp3,amen_mono_24k.wav,5,1,2,3,none,67.0878,91.3370
percussion,trap.mp3,tabla.wav,5,1,2,3,none,53.1004,12.0337
percussion,trap.mp3,tribal.wav,5,1,2,3,none,14.7205,22.7544
percussion,tribal.wav,amen_mono_24k.wav,5,1,2,3,none,53.7575,81.5950
percussion,tribal.wav,tabla.wav,5,1,2,3,none,79.4235,19.1109
percussion,tribal.wav,trap.mp3,5,1,2,3,none,93.5914,83.0245
percussion,amen_mono_24k.wav,tabla.wav,5,1,2,3,augmented,129.7185,42.9992
percussion,amen_mono_24k.wav,trap.mp3,5,1,2,3,augmented,49.8898,196.3496
percussion,amen_mono_24k.wav,tribal.wav,5,1,2,3,augmented,33.0723,41.4935
percussion,tabla.wav,amen_mono_24k.wav,5,1,2,3,augmented,123.4664,269.9390
percussion,tabla.wav,trap.mp3,5,1,2,3,augmented,52.5697,177.2425
percussion,tabla.wav,tribal.wav,5,1,2,3,augmented,42.5950,56.4613
percussion,trap.mp3,amen_mono_24k.wav,5,1,2,3,augmented,40.8453,53.1914
percussion,trap.mp3,tabla.wav,5,1,2,3,augmented,59.4494,17.3863
percussion,trap.mp3,tribal.wav,5,1,2,3,augmented,21.5162,29.1907
percussion,tribal.wav,amen_mono_24k.wav,5,1,2,3,augmented,39.0351,40.5178
percussion,tribal.wav,tabla.wav,5,1,2,3,augmented,70.9676,17.8153
percussion,tribal.wav,trap.mp3,5,1,2,3,augmented,28.6517,97.1292
percussion,amen_mono_24k.wav,tabla.wav,5,1,3,1,none,90.1346,48.3287
percussion,amen_mono_24k.wav,trap.mp3,5,1,3,1,none,65.9156,233.3822
percussion,amen_mono_24k.wav,tribal.wav,5,1,3,1,none,20.7633,24.0306
percussion,tabla.wav,amen_mono_24k.wav,5,1,3,1,none,160.7754,468.4364
percussion,tabla.wav,trap.mp3,5,1,3,1,none,57.8859,180.3496
percussion,tabla.wav,tribal.wav,5,1,3,1,none,79.8131,98.7733
percussion,trap.mp3,amen_mono_24k.wav,5,1,3,1,none,107.3599,160.4046
percussion,trap.mp3,tabla.wav,5,1,3,1,none,54.1024,10.8425
percussion,trap.mp3,tribal.wav,5,1,3,1,none,17.4652,20.5491
percussion,tribal.wav,amen_mono_24k.wav,5,1,3,1,none,105.1050,176.1522
percussion,tribal.wav,tabla.wav,5,1,3,1,none,68.9238,14.2567
percussion,tribal.wav,trap.mp3,5,1,3,1,none,93.1366,68.1481
percussion,amen_mono_24k.wav,tabla.wav,5,1,3,1,augmented,99.1356,39.5812
percussion,amen_mono_24k.wav,trap.mp3,5,1,3,1,augmented,49.1528,151.0179
percussion,amen_mono_24k.wav,tribal.wav,5,1,3,1,augmented,40.5888,32.6168
percussion,tabla.wav,amen_mono_24k.wav,5,1,3,1,augmented,125.9651,223.5887
percussion,tabla.wav,trap.mp3,5,1,3,1,augmented,85.8994,171.9763
percussion,tabla.wav,tribal.wav,5,1,3,1,augmented,31.0977,41.6409
percussion,trap.mp3,amen_mono_24k.wav,5,1,3,1,augmented,68.1464,67.7970
percussion,trap.mp3,tabla.wav,5,1,3,1,augmented,64.1258,20.9825
percussion,trap.mp3,tribal.wav,5,1,3,1,augmented,14.0621,23.0658
percussion,tribal.wav,amen_mono_24k.wav,5,1,3,1,augmented,81.8565,123.4252
percussion,tribal.wav,tabla.wav,5,1,3,1,augmented,68.6604,21.1851
percussion,tribal.wav,trap.mp3,5,1,3,1,augmented,35.7859,48.2686
percussion,amen_mono_24k.wav,tabla.wav,5,1,3,2,none,87.7711,54.3833
percussion,amen_mono_24k.wav,trap.mp3,5,1,3,2,none,66.5230,227.1634
percussion,amen_mono_24k.wav,tribal.wav,5,1,3,2,none,14.1890,33.9169
percussion,tabla.wav,amen_mono_24k.wav,5,1,3,2,none,156.2222,459.5241
percussion,tabla.wav,trap.mp3,5,1,3,2,none,86.2444,142.6040
percussion,tabla.wav,tribal.wav,5,1,3,2,none,33.1603,44.5990
percussion,trap.mp3,amen_mono_24k.wav,5,1,3,2,none,78.5912,124.8600
percussion,trap.mp3,tabla.wav,5,1,3,2,none,61.1538,14.5551
percussion,trap.mp3,tribal.wav,5,1,3,2,none,16.6920,21.4587
percussion,tribal.wav,amen_mono_24k.wav,5,1,3,2,none,77.0498,118.9097
percussion,tribal.wav,tabla.wav,5,1,3,2,none,69.9244,18.4323
percussion,tribal.wav,trap.mp3,5,1,3,2,none,74.7630,64.3347
percussion,amen_mono_24k.wav,tabla.wav,5,1,3,2,augmented,105.4518,47.7821
percussion,amen_mono_24k.wav,trap.mp3,5,1,3,2,augmented,48.6619,163.3141
percussion,amen_mono_24k.wav,tribal.wav,5,1,3,2,augmented,35.7783,30.1667
percussion,tabla.wav,amen_mono_24k.wav,5,1,3,2,augmented,122.4220,236.4925
percussion,tabla.wav,trap.mp3,5,1,3,2,augmented,107.7193,192.3713
percussion,tabla.wav,tribal.wav,5,1,3,2,augmented,29.2635,40.0529
percussion,trap.mp3,amen_mono_24k.wav,5,1,3,2,augmented,67.9822,72.0426
percussion,trap.mp3,tabla.wav,5,1,3,2,augmented,66.7926,22.3376
percussion,trap.mp3,tribal.wav,5,1,3,2,augmented,19.4617,23.8527
percussion,tribal.wav,amen_mono_24k.wav,5,1,3,2,augmented,72.0100,85.5767
percussion,tribal.wav,tabla.wav,5,1,3,2,augmented,60.4853,22.6991
percussion,tribal.wav,trap.mp3,5,1,3,2,augmented,33.6477,61.3483
percussion,amen_mono_24k.wav,tabla.wav,5,1,3,3,none,106.7954,41.6592
percussion,amen_mono_24k.wav,trap.mp3,5,1,3,3,none,76.6246,257.0712
percussion,amen_mono_24k.wav,tribal.wav,5,1,3,3,none,18.3616,23.6601
percussion,tabla.wav,amen_mono_24k.wav,5,1,3,3,none,156.5825,458.5670
percussion,tabla.wav,trap.mp3,5,1,3,3,none,72.0704,218.0113
percussion,tabla.wav,tribal.wav,5,1,3,3,none,82.7140,100.8432
percussion,trap.mp3,amen_mono_24k.wav,5,1,3,3,none,74.8571,125.9989
percussion,trap.mp3,tabla.wav,5,1,3,3,none,51.2356,9.9213
percussion,trap.mp3,tribal.wav,5,1,3,3,none,10.1013,18.7883
percussion,tribal.wav,amen_mono_24k.wav,5,1,3,3,none,65.3032,119.3003
percussion,tribal.wav,tabla.wav,5,1,3,3,none,83.0888,18.1908
percussion,tribal.wav,trap.mp3,5,1,3,3,none,107.5765,105.1249
percussion,amen_mono_24k.wav,tabla.wav,5,1,3,3,augmented,106.4593,35.0018
percussion,amen_mono_24k.wav,trap.mp3,5,1,3,3,augmented,51.4290,152.1911
percussion,amen_mono_24k.wav,tribal.wav,5,1,3,3,augmented,30.3206,29.4884
percussion,tabla.wav,amen_mono_24k.wav,5,1,3,3,augmented,128.5791,308.6981
percussion,tabla.wav,trap.mp3,5,1,3,3,augmented,61.2046,183.0618
percussion,tabla.wav,tribal.wav,5,1,3,3,augmented,42.6010,67.5059
percussion,trap.mp3,amen_mono_24k.wav,5,1,3,3,augmented,49.6520,73.1412
percussion,trap.mp3,tabla.wav,5,1,3,3,augmented,66.9383,20.4827
percussion,trap.mp3,tribal.wav,5,1,3,3,augmented,17.5516,34.1545
percussion,tribal.wav,amen_mono_24k.wav,5,1,3,3,augmented,46.5883,68.3166
percussion,tribal.wav,tabla.wav,5,1,3,3,augmented,65.2598,17.2788
percussion,tribal.wav,trap.mp3,5,1,3,3,augmented,26.7600,56.4018
percussion,amen_mono_24k.wav,tabla.wav,5,2,1,1,none,106.6282,29.5868
percussion,amen_mono_24k.wav,trap.mp3,5,2,1,1,none,78.1214,335.5522
percussion,amen_mono_24k.wav,tribal.wav,5,2,1,1,none,38.2508,60.1434
percussion,tabla.wav,amen_mono_24k.wav,5,2,1,1,none,171.8784,548.7752
percussion,tabla.wav,trap.mp3,5,2,1,1,none,53.0951,264.2142
percussion,tabla.wav,tribal.wav,5,2,1,1,none,70.3566,155.2026
percussion,trap.mp3,amen_mono_24k.wav,5,2,1,1,none,113.6337,195.1863
percussion,trap.mp3,tabla.wav,5,2,1,1,none,62.6484,14.1217
percussion,trap.mp3,tribal.wav,5,2,1,1,none,25.4227,38.0903
percussion,tribal.wav,amen_mono_24k.wav,5,2,1,1,none,87.5819,134.2922
percussion,tribal.wav,tabla.wav,5,2,1,1,none,85.0840,21.5812
percussion,tribal.wav,trap.mp3,5,2,1,1,none,96.1063,146.9360
percussion,amen_mono_24k.wav,tabla.wav,5,2,1,1,augmented,119.7492,50.2002
percussion,amen_mono_24k.wav,trap.mp3,5,2,1,1,augmented,70.4912,383.2748
percussion,amen_mono_24k.wav,tribal.wav,5,2,1,1,augmented,65.1653,86.1204
percussion,tabla.wav,amen_mono_24k.wav,5,2,1,1,augmented,130.9477,279.4237
percussion,tabla.wav,trap.mp3,5,2,1,1,augmented,66.7040,209.7181
percussion,tabla.wav,tribal.wav,5,2,1,1,augmented,33.7893,64.8370
percussion,trap.mp3,amen_mono_24k.wav,5,2,1,1,augmented,59.2246,76.0339
percussion,trap.mp3,tabla.wav,5,2,1,1,augmented,72.8120,14.4727
percussion,trap.mp3,tribal.wav,5,2,1,1,augmented,25.3629,37.6683
percussion,tribal.wav,amen_mono_24k.wav,5,2,1,1,augmented,64.5027,80.3878
percussion,tribal.wav,tabla.wav,5,2,1,1,augmented,97.7152,26.4182
percussion,tribal.wav,trap.mp3,5,2,1,1,augmented,41.7567,170.7763
percussion,amen_mono_24k.wav,tabla.wav,5,2,1,2,none,107.3135,36.3496
percussion,amen_mono_24k.wav,trap.mp3,5,2,1,2,none,81.4314,351.4391
percussion,amen_mono_24k.wav,tribal.wav,5,2,1,2,none,40.1622,64.6082
percussion,tabla.wav,amen_mono_24k.wav,5,2,1,2,none,106.2853,235.4844
percussion,tabla.wav,trap.mp3,5,2,1,2,none,51.1623,246.4027
percussion,tabla.wav,tribal.wav,5,2,1,2,none,41.6875,65.7506
percussion,trap.mp3,amen_mono_24k.wav,5,2,1,2,none,46.2869,70.5308
percussion,trap.mp3,tabla.wav,5,2,1,2,none,57.3002,15.7458
percussion,trap.mp3,tribal.wav,5,2,1,2,none,27.5038,38.1223
percussion,tribal.wav,amen_mono_24k.wav,5,2,1,2,none,35.9951,84.7316
percussion,tribal.wav,tabla.wav,5,2,1,2,none,86.1152,23.3493
percussion,tribal.wav,trap.mp3,5,2,1,2,none,94.0793,154.8690
percussion,amen_mono_24k.wav,tabla.wav,5,2,1,2,augmented,135.8415,60.3210
percussion,amen_mono_24k.wav,trap.mp3,5,2,1,2,augmented,73.8286,382.6587
percussion,amen_mono_24k.wav,tribal.wav,5,2,1,2,augmented,58.8041,81.6836
percussion,tabla.wav,amen_mono_24k.wav,5,2,1,2,augmented,46.5983,127.9077
percussion,tabla.wav,trap.mp3,5,2,1,2,augmented,78.3389,203.3939
percussion,tabla.wav,tribal.wav,5,2,1,2,augmented,40.8152,57.6492
percussion,trap.mp3,amen_mono_24k.wav,5,2,1,2,augmented,30.0174,65.9515
percussion,trap.mp3,tabla.wav,5,2,1,2,augmented,72.0012,13.5043
percussion,trap.mp3,tribal.wav,5,2,1,2,augmented,27.3482,39.0607
percussion,tribal.wav,amen_mono_24k.wav,5,2,1,2,augmented,42.8955,73.0771
percussion,tribal.wav,tabla.wav,5,2,1,2,augmented,96.2007,25.2742
percussion,tribal.wav,trap.mp3,5,2,1,2,augmented,51.2819,179.1086
percussion,amen_mono_24k.wav,tabla.wav,5,2,1,3,none,114.2284,35.1094
percussion,amen_mono_24k.wav,trap.mp3,5,2,1,3,none,86.9355,343.3848
percussion,amen_mono_24k.wav,tribal.wav,5,2,1,3,none,25.9257,54.6202
percussion,tabla.wav,amen_mono_24k.wav,5,2,1,3,none,88.7589,194.7272
percussion,tabla.wav,trap.mp3,5,2,1,3,none,100.4681,309.4984
percussion,tabla.wav,tribal.wav,5,2,1,3,none,31.2160,52.8599
percussion,trap.mp3,amen_mono_24k.wav,5,2,1,3,none,40.7045,72.0634
percussion,trap.mp3,tabla.wav,5,2,1,3,none,59.0535,13.4546
percussion,trap.mp3,tribal.wav,5,2,1,3,none,27.3443,39.1436
percussion,tribal.wav,amen_mono_24k.wav,5,2,1,3,none,23.0433,65.9124
percussion,tribal.wav,tabla.wav,5,2,1,3,none,102.5835,24.6343
percussion,tribal.wav,trap.mp3,5,2,1,3,none,99.1937,147.2210
percussion,amen_mono_24k.wav,tabla.wav,5,2,1,3,augmented,132.9391,63.6062
percussion,amen_mono_24k.wav,trap.mp3,5,2,1,3,augmented,69.1314,387.6592
percussion,amen_mono_24k.wav,tribal.wav,5,2,1,3,augmented,67.0585,92.8852
percussion,tabla.wav,amen_mono_24k.wav,5,2,1,3,augmented,169.0852,556.0081
percussion,tabla.wav,trap.mp3,5,2,1,3,augmented,50.6528,279.9723
percussion,tabla.wav,tribal.wav,5,2,1,3,augmented,52.2103,66.1401
percussion,trap.mp3,amen_mono_24k.wav,5,2,1,3,augmented,83.9428,127.2407
percussion,trap.mp3,tabla.wav,5,2,1,3,augmented,72.5128,16.2476
percussion,trap.mp3,tribal.wav,5,2,1,3,augmented,33.4660,43.9310
percussion,tribal.wav,amen_mono_24k.wav,5,2,1,3,augmented,70.6373,95.0748
percussion,tribal.wav,tabla.wav,5,2,1,3,augmented,104.3490,28.7680
percussion,tribal.wav,trap.mp3,5,2,1,3,augmented,36.0529,176.6815
percussion,amen_mono_24k.wav,tabla.wav,5,2,2,1,none,100.1840,24.0726
percussion,amen_mono_24k.wav,trap.mp3,5,2,2,1,none,75.2479,282.5005
percussion,amen_mono_24k.wav,tribal.wav,5,2,2,1,none,30.2983,37.8872
percussion,tabla.wav,amen_mono_24k.wav,5,2,2,1,none,181.2582,658.2612
percussion,tabla.wav,trap.mp3,5,2,2,1,none,59.0466,237.2199
percussion,tabla.wav,tribal.wav,5,2,2,1,none,79.0757,119.7130
percussion,trap.mp3,amen_mono_24k.wav,5,2,2,1,none,120.8893,204.5803
percussion,trap.mp3,tabla.wav,5,2,2,1,none,62.3855,9.7557
percussion,trap.mp3,tribal.wav,5,2,2,1,none,22.0481,21.7054
percussion,tribal.wav,amen_mono_24k.wav,5,2,2,1,none,95.0651,146.9821
percussion,tribal.wav,tabla.wav,5,2,2,1,none,77.2466,17.2374
percussion,tribal.wav,trap.mp3,5,2,2,1,none,98.9800,91.9664
percussion,amen_mono_24k.wav,tabla.wav,5,2,2,1,augmented,101.1233,48.2298
percussion,amen_mono_24k.wav,trap.mp3,5,2,2,1,augmented,63.8099,294.2338
percussion,amen_mono_24k.wav,tribal.wav,5,2,2,1,augmented,58.0899,63.1594
percussion,tabla.wav,amen_mono_24k.wav,5,2,2,1,augmented,139.1232,286.9326
percussion,tabla.wav,trap.mp3,5,2,2,1,augmented,72.2388,178.7072
percussion,tabla.wav,tribal.wav,5,2,2,1,augmented,26.0355,52.8039
percussion,trap.mp3,amen_mono_24k.wav,5,2,2,1,augmented,68.3318,68.3978
percussion,trap.mp3,tabla.wav,5,2,2,1,augmented,57.8978,12.0994
percussion,trap.mp3,tribal.wav,5,2,2,1,augmented,17.1871,23.9305
percussion,tribal.wav,amen_mono_24k.wav,5,2,2,1,augmented,67.5855,71.8722
percussion,tribal.wav,tabla.wav,5,2,2,1,augmented,82.5671,23.7543
percussion,tribal.wav,trap.mp3,5,2,2,1,augmented,41.4753,99.3206
percussion,amen_mono_24k.wav,tabla.wav,5,2,2,2,none,99.9957,33.0361
percussion,amen_mono_24k.wav,trap.mp3,5,2,2,2,none,79.1979,283.7427
percussion,amen_mono_24k.wav,tribal.wav,5,2,2,2,none,30.6334,41.7390
percussion,tabla.wav,amen_mono_24k.wav,5,2,2,2,none,122.4946,283.2035
percussion,tabla.wav,trap.mp3,5,2,2,2,none,50.5810,206.1388
percussion,tabla.wav,tribal.wav,5,2,2,2,none,31.9935,48.4334
percussion,trap.mp3,amen_mono_24k.wav,5,2,2,2,none,56.5077,64.4129
percussion,trap.mp3,tabla.wav,5,2,2,2,none,51.5651,9.8698
percussion,trap.mp3,tribal.wav,5,2,2,2,none,17.2661,21.0595
